sales_deposit_batch_id,business_event_date,branch_code,payment_method,txn_count,net_total_thb,settlement_bank_txn_id,bank_amount_thb,reconciliation_status
REMOTE|2024-07-17|debit_card,2024-07-17,REMOTE,debit_card,3,248600.00,BT-202407-532019736790,248600.00,matched
REMOTE|2024-07-17|mobile_wallet,2024-07-17,REMOTE,mobile_wallet,3,93600.00,BT-202407-204067087302,93600.00,matched
REMOTE|2024-07-18|credit_card,2024-07-18,REMOTE,credit_card,8,301100.00,BT-202407-18052186973,301100.00,matched
REMOTE|2024-07-18|debit_card,2024-07-18,REMOTE,debit_card,2,90200.00,BT-202407-846909938027,90200.00,matched
REMOTE|2024-07-18|mobile_wallet,2024-07-18,REMOTE,mobile_wallet,7,274200.00,BT-202407-384465336180,274200.00,matched
REMOTE|2024-07-19|credit_card,2024-07-19,REMOTE,credit_card,6,265900.00,BT-202407-1000387701551,265900.00,matched
REMOTE|2024-07-19|debit_card,2024-07-19,REMOTE,debit_card,2,25400.00,BT-202407-353427096653,25400.00,matched
REMOTE|2024-07-19|mobile_wallet,2024-07-19,REMOTE,mobile_wallet,9,303200.00,BT-202407-492317425042,303200.00,matched
REMOTE|2024-07-20|credit_card,2024-07-20,REMOTE,credit_card,7,269900.00,BT-202407-1030680838369,269900.00,matched
REMOTE|2024-07-20|debit_card,2024-07-20,REMOTE,debit_card,2,43800.00,BT-202407-635869790648,43800.00,matched
REMOTE|2024-07-20|mobile_wallet,2024-07-20,REMOTE,mobile_wallet,3,114200.00,BT-202407-723448211163,114200.00,matched
REMOTE|2024-07-21|credit_card,2024-07-21,REMOTE,credit_card,6,225200.00,BT-202407-115409115682,225200.00,matched
REMOTE|2024-07-21|debit_card,2024-07-21,REMOTE,debit_card,2,68800.00,BT-202407-414783785554,68800.00,matched
REMOTE|2024-07-21|mobile_wallet,2024-07-21,REMOTE,mobile_wallet,6,126300.00,BT-202407-755209101678,126300.00,matched
REMOTE|2024-07-22|credit_card,2024-07-22,REMOTE,credit_card,9,335000.00,BT-202407-141059885079,335000.00,matched
REMOTE|2024-07-22|debit_card,2024-07-22,REMOTE,debit_card,2,67700.00,BT-202407-751897983555,67700.00,matched
REMOTE|2024-07-22|mobile_wallet,2024-07-22,REMOTE,mobile_wallet,4,179200.00,BT-202407-368535237281,179200.00,matched
REMOTE|2024-07-23|credit_card,2024-07-23,REMOTE,credit_card,5,185300.00,BT-202407-952291403129,185300.00,matched
REMOTE|2024-07-23|mobile_wallet,2024-07-23,REMOTE,mobile_wallet,3,290200.00,BT-202407-413484126521,290200.00,matched
REMOTE|2024-07-24|credit_card,2024-07-24,REMOTE,credit_card,2,25800.00,BT-202407-629207710785,25800.00,matched
REMOTE|2024-07-24|debit_card,2024-07-24,REMOTE,debit_card,1,51400.00,BT-202407-705808871513,51400.00,matched
REMOTE|2024-07-24|mobile_wallet,2024-07-24,REMOTE,mobile_wallet,3,184000.00,BT-202407-745824695424,184000.00,matched
REMOTE|2024-07-25|credit_card,2024-07-25,REMOTE,credit_card,6,162000.00,BT-202407-738135641928,162000.00,matched
REMOTE|2024-07-25|debit_card,2024-07-25,REMOTE,debit_card,3,91600.00,BT-202407-462740377751,91600.00,matched
REMOTE|2024-07-25|mobile_wallet,2024-07-25,REMOTE,mobile_wallet,1,19800.00,BT-202407-806947201469,19800.00,matched
REMOTE|2024-07-26|credit_card,2024-07-26,REMOTE,credit_card,3,130400.00,BT-202407-439635699905,130400.00,matched
REMOTE|2024-07-26|debit_card,2024-07-26,REMOTE,debit_card,1,29900.00,BT-202407-353519665641,29900.00,matched
REMOTE|2024-07-26|mobile_wallet,2024-07-26,REMOTE,mobile_wallet,4,188000.00,BT-202407-107234298137,188000.00,matched
REMOTE|2024-07-27|credit_card,2024-07-27,REMOTE,credit_card,5,88100.00,BT-202407-851775395131,88100.00,matched
REMOTE|2024-07-27|debit_card,2024-07-27,REMOTE,debit_card,1,16900.00,BT-202407-581990260180,16900.00,matched
REMOTE|2024-07-27|mobile_wallet,2024-07-27,REMOTE,mobile_wallet,4,177600.00,BT-202407-234431900003,177600.00,matched
REMOTE|2024-07-28|credit_card,2024-07-28,REMOTE,credit_card,3,118700.00,BT-202407-497819784670,118700.00,matched
REMOTE|2024-07-28|debit_card,2024-07-28,REMOTE,debit_card,2,67700.00,BT-202407-397502837391,67700.00,matched
REMOTE|2024-07-28|mobile_wallet,2024-07-28,REMOTE,mobile_wallet,5,146300.00,BT-202407-156227235633,146300.00,matched
REMOTE|2024-07-29|credit_card,2024-07-29,REMOTE,credit_card,8,129100.00,BT-202407-677043335435,129100.00,matched
REMOTE|2024-07-29|debit_card,2024-07-29,REMOTE,debit_card,1,47700.00,BT-202407-299737358032,47700.00,matched
REMOTE|2024-07-29|mobile_wallet,2024-07-29,REMOTE,mobile_wallet,2,61700.00,BT-202407-376972274384,61700.00,matched
REMOTE|2024-07-30|credit_card,2024-07-30,REMOTE,credit_card,9,306900.00,BT-202407-655706598176,306900.00,matched
REMOTE|2024-07-30|debit_card,2024-07-30,REMOTE,debit_card,3,135100.00,BT-202407-98893406039,135100.00,matched
REMOTE|2024-07-30|mobile_wallet,2024-07-30,REMOTE,mobile_wallet,8,167000.00,BT-202407-685636633451,167000.00,matched
REMOTE|2024-07-31|credit_card,2024-07-31,REMOTE,credit_card,7,82300.00,BT-202407-1037342467617,82300.00,matched
REMOTE|2024-07-31|debit_card,2024-07-31,REMOTE,debit_card,1,17800.00,BT-202407-522321229850,17800.00,matched
REMOTE|2024-07-31|mobile_wallet,2024-07-31,REMOTE,mobile_wallet,4,119200.00,BT-202407-995208511907,119200.00,matched
REMOTE|2024-08-01|credit_card,2024-08-01,REMOTE,credit_card,8,520700.00,BT-202408-258401897882,520700.00,matched
REMOTE|2024-08-01|debit_card,2024-08-01,REMOTE,debit_card,1,55900.00,BT-202408-369988346769,55900.00,matched
REMOTE|2024-08-01|mobile_wallet,2024-08-01,REMOTE,mobile_wallet,6,73100.00,BT-202408-116361774209,73100.00,matched
REMOTE|2024-08-02|credit_card,2024-08-02,REMOTE,credit_card,5,152600.00,BT-202408-421228645223,152600.00,matched
REMOTE|2024-08-02|debit_card,2024-08-02,REMOTE,debit_card,1,29800.00,BT-202408-284935251490,29800.00,matched
REMOTE|2024-08-02|mobile_wallet,2024-08-02,REMOTE,mobile_wallet,4,100100.00,BT-202408-211084938412,100100.00,matched
REMOTE|2024-08-03|credit_card,2024-08-03,REMOTE,credit_card,6,78900.00,BT-202408-640218011156,78900.00,matched
REMOTE|2024-08-03|debit_card,2024-08-03,REMOTE,debit_card,1,23800.00,BT-202408-323985132436,23800.00,matched
REMOTE|2024-08-03|mobile_wallet,2024-08-03,REMOTE,mobile_wallet,7,262000.00,BT-202408-63510934417,262000.00,matched
REMOTE|2024-08-04|credit_card,2024-08-04,REMOTE,credit_card,6,158300.00,BT-202408-573842845706,158300.00,matched
REMOTE|2024-08-04|debit_card,2024-08-04,REMOTE,debit_card,1,18900.00,BT-202408-82809858558,18900.00,matched
REMOTE|2024-08-04|mobile_wallet,2024-08-04,REMOTE,mobile_wallet,3,209400.00,BT-202408-548201353716,209400.00,matched
REMOTE|2024-08-05|credit_card,2024-08-05,REMOTE,credit_card,10,387300.00,BT-202408-117360962850,387300.00,matched
REMOTE|2024-08-05|mobile_wallet,2024-08-05,REMOTE,mobile_wallet,4,141900.00,BT-202408-409634048711,141900.00,matched
REMOTE|2024-08-06|credit_card,2024-08-06,REMOTE,credit_card,3,59500.00,BT-202408-445294098384,59500.00,matched
REMOTE|2024-08-06|debit_card,2024-08-06,REMOTE,debit_card,1,24900.00,BT-202408-341796665544,24900.00,matched
REMOTE|2024-08-06|mobile_wallet,2024-08-06,REMOTE,mobile_wallet,4,172400.00,BT-202408-783557333477,172400.00,matched
REMOTE|2024-08-07|credit_card,2024-08-07,REMOTE,credit_card,11,469500.00,BT-202408-441731673367,469500.00,matched
REMOTE|2024-08-07|debit_card,2024-08-07,REMOTE,debit_card,2,67700.00,BT-202408-43150235752,67700.00,matched
REMOTE|2024-08-07|mobile_wallet,2024-08-07,REMOTE,mobile_wallet,5,137300.00,BT-202408-46007603945,137300.00,matched
REMOTE|2024-08-08|credit_card,2024-08-08,REMOTE,credit_card,4,161500.00,BT-202408-94442281515,161500.00,matched
REMOTE|2024-08-08|debit_card,2024-08-08,REMOTE,debit_card,2,73200.00,BT-202408-562756116138,73200.00,matched
REMOTE|2024-08-08|mobile_wallet,2024-08-08,REMOTE,mobile_wallet,5,53400.00,BT-202408-274878482528,53400.00,matched
REMOTE|2024-08-09|credit_card,2024-08-09,REMOTE,credit_card,12,432600.00,BT-202408-595184370178,432600.00,matched
REMOTE|2024-08-09|debit_card,2024-08-09,REMOTE,debit_card,1,12900.00,BT-202408-235882424269,12900.00,matched
REMOTE|2024-08-10|credit_card,2024-08-10,REMOTE,credit_card,3,119800.00,BT-202408-47437684904,119800.00,matched
REMOTE|2024-08-10|debit_card,2024-08-10,REMOTE,debit_card,2,55800.00,BT-202408-924838456728,55800.00,matched
REMOTE|2024-08-10|mobile_wallet,2024-08-10,REMOTE,mobile_wallet,6,217000.00,BT-202408-157835203355,217000.00,matched
REMOTE|2024-08-11|credit_card,2024-08-11,REMOTE,credit_card,5,231700.00,BT-202408-1042543965876,231700.00,matched
REMOTE|2024-08-11|debit_card,2024-08-11,REMOTE,debit_card,3,118800.00,BT-202408-164139217862,118800.00,matched
REMOTE|2024-08-11|mobile_wallet,2024-08-11,REMOTE,mobile_wallet,3,62200.00,BT-202408-760766799460,62200.00,matched
REMOTE|2024-08-12|credit_card,2024-08-12,REMOTE,credit_card,5,363400.00,BT-202408-744521200261,363400.00,matched
REMOTE|2024-08-12|debit_card,2024-08-12,REMOTE,debit_card,1,18900.00,BT-202408-341941081969,18900.00,matched
REMOTE|2024-08-12|mobile_wallet,2024-08-12,REMOTE,mobile_wallet,8,365200.00,BT-202408-486600396684,365200.00,matched
REMOTE|2024-08-13|credit_card,2024-08-13,REMOTE,credit_card,10,471200.00,BT-202408-466864562484,471200.00,matched
REMOTE|2024-08-13|debit_card,2024-08-13,REMOTE,debit_card,2,128800.00,BT-202408-758126927161,128800.00,matched
REMOTE|2024-08-13|mobile_wallet,2024-08-13,REMOTE,mobile_wallet,2,87700.00,BT-202408-969792818868,87700.00,matched
REMOTE|2024-08-14|credit_card,2024-08-14,REMOTE,credit_card,4,130100.00,BT-202408-808404811184,130100.00,matched
REMOTE|2024-08-14|debit_card,2024-08-14,REMOTE,debit_card,3,43700.00,BT-202408-34765832095,43700.00,matched
REMOTE|2024-08-14|mobile_wallet,2024-08-14,REMOTE,mobile_wallet,5,148800.00,BT-202408-959600064245,148800.00,matched
REMOTE|2024-08-15|credit_card,2024-08-15,REMOTE,credit_card,3,55500.00,BT-202408-618410643827,55500.00,matched
REMOTE|2024-08-15|debit_card,2024-08-15,REMOTE,debit_card,1,31800.00,BT-202408-814749571458,31800.00,matched
REMOTE|2024-08-15|mobile_wallet,2024-08-15,REMOTE,mobile_wallet,4,89900.00,BT-202408-491025607895,89900.00,matched
REMOTE|2024-08-16|credit_card,2024-08-16,REMOTE,credit_card,3,122400.00,BT-202408-1086011313784,122400.00,matched
REMOTE|2024-08-16|debit_card,2024-08-16,REMOTE,debit_card,2,48600.00,BT-202408-726971908250,48600.00,matched
REMOTE|2024-08-16|mobile_wallet,2024-08-16,REMOTE,mobile_wallet,12,310800.00,BT-202408-893182976520,310800.00,matched
REMOTE|2024-08-17|credit_card,2024-08-17,REMOTE,credit_card,3,26700.00,BT-202408-541967918184,26700.00,matched
REMOTE|2024-08-17|debit_card,2024-08-17,REMOTE,debit_card,3,133100.00,BT-202408-833518710357,133100.00,matched
REMOTE|2024-08-17|mobile_wallet,2024-08-17,REMOTE,mobile_wallet,1,8500.00,BT-202408-484866164149,8500.00,matched
REMOTE|2024-08-18|credit_card,2024-08-18,REMOTE,credit_card,8,252900.00,BT-202408-293311710868,252900.00,matched
REMOTE|2024-08-18|debit_card,2024-08-18,REMOTE,debit_card,1,6900.00,BT-202408-790449556920,6900.00,matched
REMOTE|2024-08-18|mobile_wallet,2024-08-18,REMOTE,mobile_wallet,3,67700.00,BT-202408-560686492208,67700.00,matched
REMOTE|2024-08-19|credit_card,2024-08-19,REMOTE,credit_card,4,94000.00,BT-202408-251677854751,94000.00,matched
REMOTE|2024-08-19|debit_card,2024-08-19,REMOTE,debit_card,1,9800.00,BT-202408-212876761893,9800.00,matched
REMOTE|2024-08-19|mobile_wallet,2024-08-19,REMOTE,mobile_wallet,8,253200.00,BT-202408-978832000705,253200.00,matched
REMOTE|2024-08-20|credit_card,2024-08-20,REMOTE,credit_card,4,195800.00,BT-202408-1059603830036,195800.00,matched
REMOTE|2024-08-20|debit_card,2024-08-20,REMOTE,debit_card,1,116600.00,BT-202408-971001665434,116600.00,matched
REMOTE|2024-08-20|mobile_wallet,2024-08-20,REMOTE,mobile_wallet,6,401700.00,BT-202408-635107135359,401700.00,matched
REMOTE|2024-08-21|credit_card,2024-08-21,REMOTE,credit_card,7,301600.00,BT-202408-896318413500,301600.00,matched
REMOTE|2024-08-21|debit_card,2024-08-21,REMOTE,debit_card,4,81100.00,BT-202408-16297072337,81100.00,matched
REMOTE|2024-08-21|mobile_wallet,2024-08-21,REMOTE,mobile_wallet,5,199700.00,BT-202408-595063234509,199700.00,matched
REMOTE|2024-08-22|credit_card,2024-08-22,REMOTE,credit_card,6,223500.00,BT-202408-1095175120701,223500.00,matched
REMOTE|2024-08-22|mobile_wallet,2024-08-22,REMOTE,mobile_wallet,1,4900.00,BT-202408-425792152969,4900.00,matched
REMOTE|2024-08-23|credit_card,2024-08-23,REMOTE,credit_card,11,386500.00,BT-202408-463885823136,386500.00,matched
REMOTE|2024-08-23|mobile_wallet,2024-08-23,REMOTE,mobile_wallet,4,81600.00,BT-202408-125444425877,81600.00,matched
REMOTE|2024-08-24|credit_card,2024-08-24,REMOTE,credit_card,5,144500.00,BT-202408-767897261832,144500.00,matched
REMOTE|2024-08-24|debit_card,2024-08-24,REMOTE,debit_card,3,28300.00,BT-202408-549219458335,28300.00,matched
REMOTE|2024-08-24|mobile_wallet,2024-08-24,REMOTE,mobile_wallet,3,71600.00,BT-202408-857100109859,71600.00,matched
REMOTE|2024-08-25|credit_card,2024-08-25,REMOTE,credit_card,1,102200.00,BT-202408-349191702294,102200.00,matched
REMOTE|2024-08-25|debit_card,2024-08-25,REMOTE,debit_card,2,44300.00,BT-202408-721159833540,44300.00,matched
REMOTE|2024-08-25|mobile_wallet,2024-08-25,REMOTE,mobile_wallet,3,80600.00,BT-202408-527213932254,80600.00,matched
REMOTE|2024-08-26|credit_card,2024-08-26,REMOTE,credit_card,6,200100.00,BT-202408-837300790534,200100.00,matched
REMOTE|2024-08-26|debit_card,2024-08-26,REMOTE,debit_card,1,84900.00,BT-202408-303433248743,84900.00,matched
REMOTE|2024-08-26|mobile_wallet,2024-08-26,REMOTE,mobile_wallet,5,188500.00,BT-202408-924886074310,188500.00,matched
REMOTE|2024-08-27|credit_card,2024-08-27,REMOTE,credit_card,7,207700.00,BT-202408-621525479342,207700.00,matched
REMOTE|2024-08-27|debit_card,2024-08-27,REMOTE,debit_card,2,38700.00,BT-202408-874937817853,38700.00,matched
REMOTE|2024-08-27|mobile_wallet,2024-08-27,REMOTE,mobile_wallet,2,48800.00,BT-202408-794819511947,48800.00,matched
REMOTE|2024-08-28|credit_card,2024-08-28,REMOTE,credit_card,5,160400.00,BT-202408-716395624434,160400.00,matched
REMOTE|2024-08-28|debit_card,2024-08-28,REMOTE,debit_card,2,45600.00,BT-202408-334429879994,45600.00,matched
REMOTE|2024-08-28|mobile_wallet,2024-08-28,REMOTE,mobile_wallet,6,128700.00,BT-202408-1061455557744,128700.00,matched
REMOTE|2024-08-29|credit_card,2024-08-29,REMOTE,credit_card,8,377500.00,BT-202408-213311409825,377500.00,matched
REMOTE|2024-08-29|mobile_wallet,2024-08-29,REMOTE,mobile_wallet,3,148500.00,BT-202408-523878949095,148500.00,matched
REMOTE|2024-08-30|credit_card,2024-08-30,REMOTE,credit_card,6,289400.00,BT-202408-10096099798,289400.00,matched
REMOTE|2024-08-30|debit_card,2024-08-30,REMOTE,debit_card,1,8500.00,BT-202408-488922872208,8500.00,matched
REMOTE|2024-08-30|mobile_wallet,2024-08-30,REMOTE,mobile_wallet,3,60500.00,BT-202408-580828715936,60500.00,matched
REMOTE|2024-08-31|credit_card,2024-08-31,REMOTE,credit_card,6,366100.00,BT-202408-973052488120,366100.00,matched
REMOTE|2024-08-31|debit_card,2024-08-31,REMOTE,debit_card,1,48800.00,BT-202408-753272511540,48800.00,matched
REMOTE|2024-08-31|mobile_wallet,2024-08-31,REMOTE,mobile_wallet,5,282800.00,BT-202408-541698681419,282800.00,matched
REMOTE|2024-09-01|credit_card,2024-09-01,REMOTE,credit_card,6,182800.00,BT-202409-32201710423,182800.00,matched
REMOTE|2024-09-01|debit_card,2024-09-01,REMOTE,debit_card,2,119500.00,BT-202409-1090551770755,119500.00,matched
REMOTE|2024-09-01|mobile_wallet,2024-09-01,REMOTE,mobile_wallet,5,60300.00,BT-202409-318154499846,60300.00,matched
REMOTE|2024-09-02|credit_card,2024-09-02,REMOTE,credit_card,8,302900.00,BT-202409-383821860562,302900.00,matched
REMOTE|2024-09-02|debit_card,2024-09-02,REMOTE,debit_card,4,247400.00,BT-202409-1036609238323,247400.00,matched
REMOTE|2024-09-02|mobile_wallet,2024-09-02,REMOTE,mobile_wallet,7,153500.00,BT-202409-903655720414,153500.00,matched
REMOTE|2024-09-03|credit_card,2024-09-03,REMOTE,credit_card,8,530000.00,BT-202409-769176035560,530000.00,matched
REMOTE|2024-09-03|debit_card,2024-09-03,REMOTE,debit_card,1,25800.00,BT-202409-954092450882,25800.00,matched
REMOTE|2024-09-03|mobile_wallet,2024-09-03,REMOTE,mobile_wallet,2,143600.00,BT-202409-757652553801,143600.00,matched
REMOTE|2024-09-04|credit_card,2024-09-04,REMOTE,credit_card,5,229000.00,BT-202409-900685973651,229000.00,matched
REMOTE|2024-09-04|debit_card,2024-09-04,REMOTE,debit_card,2,41900.00,BT-202409-1076931599640,41900.00,matched
REMOTE|2024-09-04|mobile_wallet,2024-09-04,REMOTE,mobile_wallet,4,84700.00,BT-202409-8651583050,84700.00,matched
REMOTE|2024-09-05|credit_card,2024-09-05,REMOTE,credit_card,5,202300.00,BT-202409-755502430862,202300.00,matched
REMOTE|2024-09-05|debit_card,2024-09-05,REMOTE,debit_card,2,80800.00,BT-202409-517910537419,80800.00,matched
REMOTE|2024-09-05|mobile_wallet,2024-09-05,REMOTE,mobile_wallet,3,40300.00,BT-202409-199281854615,40300.00,matched
REMOTE|2024-09-06|credit_card,2024-09-06,REMOTE,credit_card,3,84500.00,BT-202409-1085320123103,84500.00,matched
REMOTE|2024-09-06|debit_card,2024-09-06,REMOTE,debit_card,4,154300.00,BT-202409-788987897964,154300.00,matched
REMOTE|2024-09-06|mobile_wallet,2024-09-06,REMOTE,mobile_wallet,7,265800.00,BT-202409-57036115634,265800.00,matched
REMOTE|2024-09-07|credit_card,2024-09-07,REMOTE,credit_card,6,148000.00,BT-202409-646605860135,148000.00,matched
REMOTE|2024-09-07|mobile_wallet,2024-09-07,REMOTE,mobile_wallet,8,229500.00,BT-202409-192576680456,229500.00,matched
REMOTE|2024-09-08|credit_card,2024-09-08,REMOTE,credit_card,9,277300.00,BT-202409-813488096394,277300.00,matched
REMOTE|2024-09-08|debit_card,2024-09-08,REMOTE,debit_card,2,33400.00,BT-202409-590177519403,33400.00,matched
REMOTE|2024-09-08|mobile_wallet,2024-09-08,REMOTE,mobile_wallet,5,107600.00,BT-202409-430982321732,107600.00,matched
REMOTE|2024-09-09|credit_card,2024-09-09,REMOTE,credit_card,8,425500.00,BT-202409-1095191528623,425500.00,matched
REMOTE|2024-09-09|debit_card,2024-09-09,REMOTE,debit_card,1,24900.00,BT-202409-650516254851,24900.00,matched
REMOTE|2024-09-09|mobile_wallet,2024-09-09,REMOTE,mobile_wallet,3,230400.00,BT-202409-74164152031,230400.00,matched
REMOTE|2024-09-10|credit_card,2024-09-10,REMOTE,credit_card,7,139100.00,BT-202409-851428362757,139100.00,matched
REMOTE|2024-09-10|debit_card,2024-09-10,REMOTE,debit_card,3,44700.00,BT-202409-850107060774,44700.00,matched
REMOTE|2024-09-10|mobile_wallet,2024-09-10,REMOTE,mobile_wallet,1,63300.00,BT-202409-17512866626,63300.00,matched
REMOTE|2024-09-11|credit_card,2024-09-11,REMOTE,credit_card,10,514000.00,BT-202409-458777685043,514000.00,matched
REMOTE|2024-09-11|debit_card,2024-09-11,REMOTE,debit_card,2,56700.00,BT-202409-489594963426,56700.00,matched
REMOTE|2024-09-11|mobile_wallet,2024-09-11,REMOTE,mobile_wallet,6,140200.00,BT-202409-645937394002,140200.00,matched
REMOTE|2024-09-12|credit_card,2024-09-12,REMOTE,credit_card,2,56700.00,BT-202409-260587993652,56700.00,matched
REMOTE|2024-09-12|debit_card,2024-09-12,REMOTE,debit_card,3,85000.00,BT-202409-1493460406,85000.00,matched
REMOTE|2024-09-12|mobile_wallet,2024-09-12,REMOTE,mobile_wallet,8,266100.00,BT-202409-257557392206,266100.00,matched
REMOTE|2024-09-13|credit_card,2024-09-13,REMOTE,credit_card,7,203900.00,BT-202409-30688996779,203900.00,matched
REMOTE|2024-09-13|debit_card,2024-09-13,REMOTE,debit_card,1,55900.00,BT-202409-375990647587,55900.00,matched
REMOTE|2024-09-13|mobile_wallet,2024-09-13,REMOTE,mobile_wallet,5,259200.00,BT-202409-45833545434,259200.00,matched
REMOTE|2024-09-14|credit_card,2024-09-14,REMOTE,credit_card,7,236400.00,BT-202409-768574616145,236400.00,matched
REMOTE|2024-09-14|debit_card,2024-09-14,REMOTE,debit_card,2,42700.00,BT-202409-992418929729,42700.00,matched
REMOTE|2024-09-14|mobile_wallet,2024-09-14,REMOTE,mobile_wallet,5,167200.00,BT-202409-50072947580,167200.00,matched
REMOTE|2024-09-15|credit_card,2024-09-15,REMOTE,credit_card,10,256100.00,BT-202409-66589037057,256100.00,matched
REMOTE|2024-09-15|debit_card,2024-09-15,REMOTE,debit_card,4,39200.00,BT-202409-617577576214,39200.00,matched
REMOTE|2024-09-15|mobile_wallet,2024-09-15,REMOTE,mobile_wallet,7,164700.00,BT-202409-228462717938,164700.00,matched
REMOTE|2024-09-16|credit_card,2024-09-16,REMOTE,credit_card,10,222700.00,BT-202409-530910467717,222700.00,matched
REMOTE|2024-09-16|mobile_wallet,2024-09-16,REMOTE,mobile_wallet,2,49800.00,BT-202409-220361914328,49800.00,matched
REMOTE|2024-09-17|credit_card,2024-09-17,REMOTE,credit_card,6,187400.00,BT-202409-316894173917,187400.00,matched
REMOTE|2024-09-17|debit_card,2024-09-17,REMOTE,debit_card,2,149400.00,BT-202409-296348706251,149400.00,matched
REMOTE|2024-09-17|mobile_wallet,2024-09-17,REMOTE,mobile_wallet,3,107500.00,BT-202409-939955116237,107500.00,matched
REMOTE|2024-09-18|credit_card,2024-09-18,REMOTE,credit_card,6,80600.00,BT-202409-369420505397,80600.00,matched
REMOTE|2024-09-18|debit_card,2024-09-18,REMOTE,debit_card,2,51400.00,BT-202409-1095809740567,51400.00,matched
